"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.66696376194297e-86,0.5642292839067,0.523,0.17,1.21999099700951e-81,"3","IRF7"
6.83020635690914e-86,0.640877443146681,0.356,0.092,1.78548424375962e-81,"3","VAMP5"
6.88625102221262e-86,0.753082309569066,0.331,0.082,1.8001348797166e-81,"3","IFI27L2"
3.36240031141423e-85,0.568789959774597,0.481,0.151,8.78965065406795e-81,"3","HDLBP"
3.46015372208085e-85,0.45468796257024,0.484,0.149,9.04518784489155e-81,"3","CD99"
3.92732526742425e-85,0.782691554014075,0.313,0.075,1.02664209815737e-80,"3","GMIP"
5.81693150591931e-85,0.482450902533745,0.517,0.165,1.52060406496237e-80,"3","GBP2"
6.18194121663607e-85,0.663168051620668,0.916,0.423,1.61602125344083e-80,"3","CAP1"
6.53760369600625e-85,0.554709793292367,0.656,0.238,1.70899498217299e-80,"3","CAST"
7.63858484249518e-85,0.867062799069809,0.268,0.058,1.99680246367667e-80,"3","CSTB"
9.43165828089312e-85,0.526946413739961,0.665,0.24,2.46552979120827e-80,"3","GNB1"
1.10732993308532e-84,0.505183884480983,0.446,0.134,2.89467117807833e-80,"3","HDGF"
1.34821073668798e-84,0.75427277670441,0.278,0.061,3.52435768677605e-80,"3","OGFR"
1.54924416127978e-84,0.696437252542805,0.35,0.091,4.04987916200146e-80,"3","CD4"
2.27259124025923e-84,0.666347699962139,0.342,0.089,5.94078076116164e-80,"3","SNX1"
3.09564908728439e-84,0.582591423693287,0.724,0.277,8.09233627907013e-80,"3","CD44"
8.0167111662157e-84,0.582346029441597,0.316,0.077,2.09564846596045e-79,"3","NUP214"
9.09332649114335e-84,0.467838555830745,0.436,0.129,2.37708647804978e-79,"3","MVP"
9.66497344358039e-84,0.523018573183703,0.764,0.298,2.52652070788635e-79,"3","TGOLN2"
1.16114162480468e-83,0.712271972340396,0.356,0.095,3.03534032140191e-79,"3","IFI35"
1.38425936030412e-83,0.787557067898524,0.92,0.517,3.618592393771e-79,"3","NFKBIA"
1.67678788826388e-83,0.532065734630119,0.395,0.112,4.38329121871061e-79,"3","PPP1CB"
1.80031612747878e-83,0.648395343701941,0.338,0.087,4.70620638884228e-79,"3","LDLR"
1.90266180996602e-83,0.613036033767794,0.319,0.079,4.97374823743218e-79,"3","C1orf43"
2.75024843884718e-83,0.462749396879858,0.483,0.151,7.18942444399042e-79,"3","YPEL5"
3.66161004333109e-83,0.495693781450887,0.586,0.2,9.57181481427181e-79,"3","ERP29"
3.70589844302427e-83,0.463750098396098,0.588,0.203,9.68758911990975e-79,"3","PTPN12"
3.87586952447931e-83,0.421944915515488,0.607,0.21,1.01319105239414e-78,"3","CAPZA1"
5.96029281655945e-83,0.872211290533461,0.252,0.053,1.55808014517681e-78,"3","SRA1"
6.39774843911768e-83,0.694980128182915,0.9,0.408,1.67243541946975e-78,"3","CFL1"
7.99411085030134e-83,0.769016982120858,0.268,0.059,2.08974051737727e-78,"3","KLF11"
3.11238225496265e-82,0.525235185317855,0.511,0.167,8.13607845269787e-78,"3","SELPLG"
3.39393159628665e-82,0.831127074477758,0.265,0.058,8.87207658585292e-78,"3","CNIH4"
5.81614056785128e-82,0.687505910380055,0.908,0.448,1.520397305842e-77,"3","IQGAP1"
1.13671348789332e-81,0.619372698386363,0.371,0.103,2.97148272870193e-77,"3","BAZ2B"
4.95756372805049e-81,0.61184309718632,0.374,0.105,1.29595673414968e-76,"3","LARP4B"
5.88989147652792e-81,0.648108457997044,0.378,0.107,1.53967653087916e-76,"3","RUNX1"
6.79984697062436e-81,0.723055135062811,0.292,0.07,1.77754799659091e-76,"3","CDC40"
6.86892379214465e-81,0.84432783772923,0.259,0.057,1.79560536850453e-76,"3","TM9SF4"
6.92074849696714e-81,0.649054923142991,0.298,0.071,1.80915286459218e-76,"3","TMEM173"
1.11464178578114e-80,0.674518287891609,0.327,0.085,2.91378509221048e-76,"3","GNAI3"
1.93586068496243e-80,0.748435542458433,0.294,0.071,5.06053341656028e-76,"3","ANXA4"
2.07593641530692e-80,0.770778131016879,0.298,0.073,5.42670538325382e-76,"3","PRDX1"
2.79244203619994e-80,0.770709034028405,0.279,0.065,7.29972272683028e-76,"3","DAP"
3.56104226964429e-80,0.478991265565383,0.469,0.149,9.30892059707714e-76,"3","DBNL"
3.62832107190557e-80,0.380570160511406,0.686,0.25,9.48479411406835e-76,"3","JUNB"
4.68011481093158e-80,0.800348573477322,0.302,0.075,1.22342881272562e-75,"3","FAM32A"
6.66261119164789e-80,0.629424805302288,0.28,0.065,1.74167319160867e-75,"3","CYB5R4"
8.57530019926244e-80,0.449133728362113,0.532,0.178,2.24166922508919e-75,"3","SERP1"
1.16917919830542e-79,0.509966825709571,0.399,0.117,3.05635134229019e-75,"3","PSMB3"
1.19424930489114e-79,0.563152305728172,0.326,0.084,3.12188710791594e-75,"3","ANO6"
1.47631572898036e-79,0.640852566768984,0.352,0.096,3.85923694712757e-75,"3","IER2"
1.96706580088922e-79,0.625800603623424,0.307,0.077,5.14210671010452e-75,"3","HEBP2"
4.0038075287146e-79,0.764549742757128,0.273,0.063,1.04663532608128e-74,"3","NAAA"
4.42558418888814e-79,0.659028997227431,0.322,0.083,1.15689196281725e-74,"3","SCAND1"
5.26851412986704e-79,0.492622909519772,0.461,0.147,1.37724227868854e-74,"3","FMNL1"
1.01427782065778e-78,0.548551291355973,0.402,0.12,2.6514236509815e-74,"3","REEP5"
1.13787571599692e-78,0.785814772219312,0.329,0.088,2.97452090918756e-74,"3","MIS18BP1"
1.20124247346816e-78,1.0823922188098,0.255,0.057,3.14016794989312e-74,"3","OTUD1"
1.23376953173874e-78,0.487151652190903,0.51,0.17,3.22519693291823e-74,"3","MKRN1"
1.48892869548998e-78,0.690892916627107,0.896,0.443,3.89220850288037e-74,"3","ACTG1"
2.16363286282949e-78,0.873013399490058,0.255,0.057,5.65595266672256e-74,"3","CHMP3"
2.8788040061161e-78,0.701584989088276,0.273,0.063,7.52548155238809e-74,"3","PPP4C"
2.97867737306174e-78,0.594939084413046,0.839,0.369,7.7865605209207e-74,"3","LRRFIP1"
5.07499445035327e-78,0.629924515170452,0.294,0.072,1.32665429926685e-73,"3","BMPR2"
6.56095075126439e-78,0.766098928706161,0.283,0.068,1.71509813588803e-73,"3","ARAP1"
7.26259966345329e-78,0.453055212358492,0.554,0.19,1.89851617802332e-73,"3","NBPF10"
8.08129115021964e-78,0.324081002891918,0.447,0.139,2.11253031957892e-73,"3","TMEM30A"
1.09793567291653e-77,0.427587693758795,0.493,0.161,2.87011364257109e-73,"3","ADRBK1"
1.20171324810017e-77,0.641553101697255,0.265,0.06,3.14139860185866e-73,"3","ELK3"
2.00110018105856e-77,0.515376391802891,0.332,0.089,5.23107598330519e-73,"3","CLIC1"
2.05918861259474e-77,0.426692974282935,0.44,0.138,5.3829249521839e-73,"3","DNAJA1"
2.6380842941183e-77,0.602281157529041,0.323,0.085,6.89621615325464e-73,"3","TYK2"
3.5348291014829e-77,0.48848869897574,0.356,0.099,9.24039675418646e-73,"3","KIAA0100"
3.84079115300043e-77,0.617222871946442,0.382,0.112,1.00402121530584e-72,"3","EIF4E3"
4.50518332215491e-77,0.482898341991524,0.421,0.13,1.17769997224452e-72,"3","PJA2"
5.02545768014728e-77,0.33851970587476,0.484,0.157,1.3137048921673e-72,"3","TPM4"
6.16745008670696e-77,0.425518445566067,0.449,0.141,1.61223312716607e-72,"3","PPP1R18"
7.32162193070197e-77,0.524027980001971,0.358,0.101,1.9139451889048e-72,"3","DBI"
8.01932407844095e-77,0.469517673419103,0.437,0.136,2.09633150734525e-72,"3","FAM21C"
8.2643718010062e-77,0.581304490758653,0.326,0.087,2.16038943250103e-72,"3","PLEKHB2"
9.19516362032325e-77,0.640725382690173,0.345,0.095,2.4037077219887e-72,"3","MAP3K8"
9.22916808341779e-77,0.634448090125762,0.326,0.087,2.41259682868624e-72,"3","B4GALT5"
1.98422655345721e-76,0.698267275619115,0.291,0.073,5.1869666333925e-72,"3","DMXL1"
3.2653094017732e-76,0.657343400399325,0.335,0.092,8.53584530717531e-72,"3","NMI"
4.34931206663678e-76,0.440653995876667,0.329,0.088,1.13695366733952e-71,"3","COX8A"
6.4322766500466e-76,0.772808157946538,0.292,0.074,1.68146143908868e-71,"3","SDHB"
8.72764065441556e-76,0.542865145921329,0.356,0.101,2.28149254347077e-71,"3","USP4"
1.31911497698863e-75,0.512715249103922,0.334,0.091,3.44829846134597e-71,"3","ATP5C1"
1.8183217215012e-75,0.454992246950672,0.609,0.223,4.75327481217628e-71,"3","USP15"
1.83098283089445e-75,0.418060696722334,0.553,0.191,4.78637221824118e-71,"3","DEK"
1.99840570880424e-75,0.590455828980707,0.329,0.089,5.22403236338518e-71,"3","LAMTOR4"
2.07847012369608e-75,0.33507314683944,0.445,0.141,5.43332875035392e-71,"3","SEP15"
2.11804701769436e-75,0.459008938771948,0.721,0.28,5.53678670895482e-71,"3","CYBA"
4.31258767181927e-75,0.610621588989419,0.282,0.068,1.12735354329028e-70,"3","PER1"
5.29123438439883e-75,0.538668962619867,0.351,0.098,1.3831815804257e-70,"3","SUMO3"
5.9982629235499e-75,0.701945352010571,0.266,0.063,1.56800591084518e-70,"3","MAP2K1"
7.9496490297032e-75,0.704667591596075,0.344,0.097,2.07811775285471e-70,"3","PHF21A"
1.44970155782948e-74,0.668474042809201,0.311,0.082,3.78966484232206e-70,"3","TMEM127"
1.56910876820407e-74,0.618256214126604,0.316,0.085,4.10180723096225e-70,"3","PSMD1"
1.97041379339163e-74,0.737263963866077,0.261,0.061,5.15085869730505e-70,"3","NPTN"
2.102297237849e-74,0.642956512047385,0.326,0.09,5.49561520946106e-70,"3","PRDX6"
3.11947824369371e-74,0.427387246022212,0.696,0.271,8.15462807683972e-70,"3","ACTR3"
4.34090389276222e-74,0.333778503607933,0.613,0.221,1.13475568660697e-69,"3","ZEB2"
4.61144557139488e-74,0.44640363713234,0.743,0.298,1.20547798681834e-69,"3","STK17B"
5.55924966040263e-74,0.509101290077454,0.351,0.1,1.45324345372585e-69,"3","NARS"
1.00106953081671e-73,0.403592600253939,0.438,0.14,2.61689586050797e-69,"3","LMAN2"
1.14134719552912e-73,0.634385588379264,0.927,0.483,2.98359570383266e-69,"3","YWHAB"
1.20369708833365e-73,0.561525480079881,0.779,0.326,3.14658455861298e-69,"3","CORO1A"
2.31607469096209e-73,0.513536161400623,0.353,0.102,6.05445084964399e-69,"3","ACLY"
2.45895820552627e-73,0.374806940115312,0.486,0.163,6.42796264506623e-69,"3","VAMP8"
2.68548829381628e-73,0.4929116512266,0.342,0.097,7.02013494886513e-69,"3","ECH1"
3.28476943379528e-73,0.408626382040199,0.493,0.167,8.58671577688425e-69,"3","ANXA11"
3.53464644123883e-73,0.428683405871396,0.416,0.131,9.23991926204243e-69,"3","MAPRE1"
3.91946520006524e-73,0.449903511709029,0.484,0.165,1.02458739794906e-68,"3","ICAM3"
4.04312300956988e-73,0.445127816918389,0.379,0.114,1.05691278593166e-68,"3","EIF4H"
4.81059036643423e-73,0.460103770103024,0.401,0.123,1.25753642768957e-68,"3","RPN1"
6.18132881799807e-73,0.502234258381215,0.778,0.325,1.61586116631287e-68,"3","CD53"
7.06656476709184e-73,0.80329725242594,0.251,0.058,1.84727069576548e-68,"3","TMEM219"
8.94583922895093e-73,0.487285920523112,0.841,0.359,2.33853183284006e-68,"3","ITM2B"
9.39904025211186e-73,0.418248875691883,0.721,0.282,2.45700311230456e-68,"3","CDC42"
1.15178501821102e-72,0.601070322551304,0.295,0.076,3.01088121610542e-68,"3","EMP3"
1.38390744760352e-72,0.499213296325602,0.726,0.291,3.61767245878037e-68,"3","DAZAP2"
1.41855696570255e-72,0.560550481020874,0.309,0.083,3.70824976404303e-68,"3","VPS29"
2.42278226843543e-72,0.467340725964349,0.362,0.106,6.33339512791706e-68,"3","SASH3"
2.68365262591927e-72,0.404008540718505,0.419,0.133,7.01533632941557e-68,"3","PTK2B"
3.45154202550513e-72,0.506622443489191,0.354,0.103,9.02267600887297e-68,"3","RAB2A"
3.81000365305139e-72,0.551207578178545,0.379,0.115,9.95973054944163e-68,"3","CD300A"
4.12378478399688e-72,0.437942224416118,0.344,0.098,1.07799858038462e-67,"3","CAPRIN1"
5.33757195424708e-72,0.659785237974421,0.283,0.072,1.39529468455973e-67,"3","GUSB"
7.93364758699884e-72,0.625275823824692,0.274,0.068,2.07393481571737e-67,"3","CARS2"
1.66787227668245e-71,0.400028913982397,0.458,0.153,4.35998491847559e-67,"3","MAP7D1"
3.14627166712931e-71,0.33477991594148,0.49,0.166,8.22466876504274e-67,"3","MYO1G"
4.18468782350929e-71,0.524440846938133,0.321,0.089,1.09391924394356e-66,"3","PSMB7"
4.67230563484849e-71,0.563605338573517,0.858,0.391,1.22138741600574e-66,"3","MCL1"
5.11935536279027e-71,0.401039399458988,0.397,0.123,1.338250685387e-66,"3","FLI1"
5.37646406772945e-71,0.757820358409023,0.257,0.062,1.40546147194516e-66,"3","ZDHHC3"
5.43371431149977e-71,0.637330123991802,0.273,0.069,1.42042725816915e-66,"3","CCDC47"
1.00234457859762e-70,0.297596798997973,0.502,0.172,2.62022896291205e-66,"3","TSPAN14"
1.2074214841407e-70,0.409074412569666,0.364,0.109,3.1563205016922e-66,"3","CCT8"
1.55401811387405e-70,0.367427888068199,0.519,0.182,4.06235875147816e-66,"3","ATP5A1"
2.18492639159377e-70,0.315745670271308,0.446,0.147,5.71161608026528e-66,"3","ARHGEF6"
2.3758413515263e-70,0.424871069888088,0.381,0.117,6.21068687702491e-66,"3","BST2"
2.51598007490766e-70,0.326395755679756,0.506,0.174,6.57702351381612e-66,"3","RPN2"
2.59970142426466e-70,0.711774682838714,0.258,0.063,6.79587949317024e-66,"3","PSEN1"
2.84048157915298e-70,0.533184273611165,0.394,0.125,7.4253028960638e-66,"3","RAD23B"
2.87315912519076e-70,0.403688663762098,0.581,0.213,7.51072526916116e-66,"3","MT-ND3"
3.08487367935499e-70,0.387719843877525,0.405,0.127,8.06416828520188e-66,"3","PRNP"
3.24335321365938e-70,0.648235042412458,0.271,0.068,8.47844963582699e-66,"3","DECR1"
4.0532296837795e-70,0.564268569429023,0.925,0.48,1.0595547716368e-65,"3","TLN1"
4.80176437519471e-70,0.39412016801619,0.496,0.172,1.25522922531965e-65,"3","WASF2"
5.03717216202192e-70,0.519228687933325,0.826,0.365,1.31676717487415e-65,"3","TMEM123"
6.20212181360244e-70,0.356891848445635,0.437,0.143,1.62129666329381e-65,"3","TCEB2"
7.4438131311092e-70,0.561107045699067,0.284,0.074,1.94588719060326e-65,"3","AHCYL1"
8.10948521458386e-70,0.455797625449332,0.351,0.104,2.11990052994437e-65,"3","UQCRFS1"
8.17444710255451e-70,0.743620871520068,0.277,0.071,2.13688221707878e-65,"3","NUP62"
1.11139062672521e-69,0.386754646039427,0.439,0.146,2.90528623732236e-65,"3","KIDINS220"
1.92947452147379e-69,0.48593487777571,0.346,0.102,5.04383934658464e-65,"3","CBX3"
2.07028479159474e-69,0.411423457966313,0.511,0.181,5.41193147370781e-65,"3","PSMA7"
3.86908612122136e-69,0.56545058984737,0.378,0.118,1.01141780294847e-64,"3","ATP2A2"
5.30151308061367e-69,0.561038617013968,0.267,0.067,1.38586853440322e-64,"3","RB1"
5.55407721806248e-69,0.490377958792391,0.352,0.104,1.45189132557371e-64,"3","PIK3CD"
5.63142667354418e-69,0.741034207746837,0.297,0.081,1.47211124673118e-64,"3","FDFT1"
5.6546589460008e-69,0.3187836345501,0.541,0.196,1.47818439507407e-64,"3","COX5B"
7.54308553969113e-69,0.378717311989373,0.594,0.221,1.97183799093066e-64,"3","CCND3"
7.99772769735469e-69,0.457127566048475,0.313,0.087,2.09068599736549e-64,"3","DNAJC7"
9.42389152931117e-69,0.37048020500711,0.408,0.13,2.46349948467723e-64,"3","TUG1"
1.18498748793072e-68,0.385903766742735,0.616,0.233,3.09767579219969e-64,"3","SHISA5"
1.35984136545928e-68,0.403448573274992,0.492,0.171,3.5547613134471e-64,"3","TNIP1"
1.58207280359852e-68,0.705231850579305,0.292,0.08,4.13569651588689e-64,"3","COPB2"
1.72797262325566e-68,0.511895468343182,0.292,0.079,4.51709323445261e-64,"3","ATP5H"
1.9568757487004e-68,0.438737038382954,0.329,0.095,5.11546889467771e-64,"3","ATF6"
2.50872499562307e-68,0.428469941535468,0.384,0.121,6.55805801105827e-64,"3","IRAK1"
3.07491949799488e-68,0.547636692498932,0.325,0.094,8.03814705970841e-64,"3","TOP1"
3.29904824796533e-68,0.647398276115778,0.277,0.072,8.62404202500618e-64,"3","NISCH"
3.47594093874938e-68,0.618057467505284,0.283,0.075,9.08645720798475e-64,"3","CCT5"
3.73470103712632e-68,0.603337852846585,0.271,0.069,9.76288198115192e-64,"3","RBPJ"
4.15413477494038e-68,0.629801391712317,0.253,0.062,1.08593237151716e-63,"3","SWAP70"
6.65530578844195e-68,0.503847481716598,0.862,0.394,1.73976348615661e-63,"3","ISG15"
6.68010689315617e-68,0.491079876779548,0.413,0.136,1.74624674293995e-63,"3","TAGLN2"
7.60995669994346e-68,0.264115303656246,0.531,0.189,1.98931878093222e-63,"3","FAM49B"
7.90778401138301e-68,0.730375212743191,0.253,0.062,2.06717381841563e-63,"3","FTH1"
9.5903651298972e-68,0.357982324355339,0.696,0.273,2.50701734860643e-63,"3","MTDH"
1.13182601815944e-67,0.458316209612843,0.302,0.083,2.95870639407058e-63,"3","AIM1"
1.20005220457607e-67,0.407923261832864,0.434,0.146,3.13705646798231e-63,"3","RSL1D1"
1.22514628539229e-67,0.38076862601111,0.569,0.214,3.20265490464399e-63,"3","IGF2R"
1.55620262297159e-67,0.521942035777652,0.278,0.072,4.06806927671003e-63,"3","PSTPIP1"
1.58346040081795e-67,0.577196757205289,0.252,0.062,4.1393238337782e-63,"3","ATP6V1E1"
1.88283747586443e-67,0.499155577980161,0.29,0.078,4.92192544565721e-63,"3","MTMR3"
2.0824093483823e-67,0.426847959845968,0.4,0.129,5.44362627760617e-63,"3","RIOK3"
2.53683171409649e-67,0.45298126399974,0.364,0.112,6.63153178381963e-63,"3","PDCD6IP"
2.99840238600168e-67,0.51407112891599,0.276,0.072,7.83812367724699e-63,"3","IL27RA"
4.68548044816191e-67,0.350196855053589,0.439,0.148,1.22483144395401e-62,"3","MSL1"
5.75677084303902e-67,0.73762028417893,0.268,0.071,1.50487746607883e-62,"3","MEF2C"
6.20615515886897e-67,0.347774071740689,0.465,0.161,1.62235102007994e-62,"3","TMEM59"
7.8551677134406e-67,0.490390121879796,0.308,0.087,2.05341939197051e-62,"3","SSB"
1.6080584261221e-66,0.591578016500645,0.28,0.075,4.20362553172579e-62,"3","AK2"
2.10624034483481e-66,0.491500237030765,0.271,0.07,5.50592288543268e-62,"3","NDRG1"
2.22714982336184e-66,0.441203322311211,0.372,0.118,5.82199235325018e-62,"3","CNDP2"
2.73738044784711e-66,0.52113358512257,0.346,0.105,7.15578622871714e-62,"3","ADAM8"
3.01603767637953e-66,0.464619289361954,0.259,0.065,7.88422408982374e-62,"3","IL4R"
3.76232260447226e-66,0.294338783356414,0.508,0.183,9.83508752035095e-62,"3","EIF3H"
5.59628548778758e-66,0.54542259451585,0.296,0.083,1.46292498936255e-61,"3","EFTUD2"
5.69282819791402e-66,0.316963683564869,0.625,0.239,1.4881622192167e-61,"3","PFN1"
6.10479603781865e-66,0.637481926298755,0.277,0.074,1.59585473224617e-61,"3","GALNT1"
6.90844487246028e-66,0.448394300698955,0.351,0.107,1.80593657410984e-61,"3","ABHD2"
7.99951170144571e-66,0.358066156109662,0.411,0.135,2.09115235387492e-61,"3","RNF10"
8.80321216963496e-66,0.504214262384197,0.871,0.402,2.30124769326427e-61,"3","PLEK"
8.84798480712686e-66,0.549948421032086,0.259,0.066,2.31295170843103e-61,"3","CEBPG"
9.26564442148852e-66,0.378177992744393,0.499,0.181,2.42213210822131e-61,"3","YME1L1"
1.01663786171352e-65,0.463669132823416,0.31,0.088,2.6575930343053e-61,"3","VPS28"
1.06326709517988e-65,0.37013369441623,0.333,0.098,2.77948651350974e-61,"3","TMOD3"
1.20082661697617e-65,0.450566795900321,0.301,0.084,3.13908085943742e-61,"3","AZIN1"
1.40795972695393e-65,0.312873095885564,0.394,0.126,3.68054752223028e-61,"3","TMEM50A"
1.57918370131319e-65,0.297790502798909,0.394,0.127,4.12814411360281e-61,"3","LBR"
1.91602603959589e-65,0.494644907490408,0.297,0.083,5.0086836701076e-61,"3","ZNF281"
2.4579006519913e-65,0.326388265269788,0.371,0.117,6.42519809437046e-61,"3","IFIH1"
2.69491552612711e-65,0.440094317747108,0.309,0.088,7.04477867684887e-61,"3","NXF1"
2.99016899864878e-65,0.296438988727034,0.389,0.124,7.81660077936777e-61,"3","TGFB1"
3.05318364108496e-65,0.459900455637224,0.337,0.101,7.98132735616019e-61,"3","PSMA1"
3.73936528801734e-65,0.282803248407316,0.55,0.204,9.77507479940613e-61,"3","PSMB8"
3.81826358424059e-65,0.254139304414136,0.554,0.204,9.98132283556333e-61,"3","OSBPL8"
4.19360342073652e-65,0.631602175405915,0.28,0.076,1.09624987021473e-60,"3","TMEM131"
5.02935254060736e-65,0.351121263243907,0.356,0.11,1.31472304764017e-60,"3","M6PR"
5.3154840346418e-65,0.582535519833384,0.317,0.093,1.38952068149571e-60,"3","IER5"
5.49608001875238e-65,0.408929322674365,0.665,0.268,1.43673027770206e-60,"3","IQGAP2"
7.84669069785977e-65,0.37178582197934,0.339,0.103,2.05120341532752e-60,"3","ATP5F1"
8.2118577965407e-65,0.503525563121871,0.815,0.371,2.1466617465937e-60,"3","SERF2"
9.91859668524487e-65,0.418294894612634,0.332,0.099,2.59282035948986e-60,"3","DDOST"
1.10116789678648e-64,0.463208544779511,0.347,0.107,2.87856299898954e-60,"3","TMBIM4"
1.17488049477148e-64,0.298674406592199,0.568,0.216,3.07125510138212e-60,"3","TRIP12"
1.75414865827463e-64,0.40569111515586,0.274,0.073,4.58552000759571e-60,"3","ST8SIA4"
2.04232783004306e-64,0.270984874688771,0.433,0.147,5.33884918051555e-60,"3","MAP3K2"
4.67807050986841e-64,0.454862912592643,0.739,0.316,1.2228944119847e-59,"3","CAPN2"
6.18002455250256e-64,0.410217698472481,0.317,0.093,1.6155202182697e-59,"3","CTDSP2"
6.4426732445714e-64,0.492305136171684,0.328,0.098,1.68417921286341e-59,"3","ARPC4"
1.1011092939156e-63,0.367175138829418,0.347,0.107,2.87840980522476e-59,"3","SLC3A2"
1.11054591827676e-63,0.463635057976803,0.268,0.072,2.90307808496727e-59,"3","RNF7"
1.41128766798714e-63,0.3045166646146,0.443,0.152,3.68924709288518e-59,"3","ACTN4"
1.54838264153656e-63,0.412708727658731,0.313,0.091,4.04762706324072e-59,"3","FAM21A"
1.94817126779132e-63,0.309939210581671,0.327,0.098,5.09271451113329e-59,"3","ETF1"
3.26701801013168e-63,0.443249645830371,0.642,0.265,8.54031178028522e-59,"3","ITGA4"
4.45792518920777e-63,0.484847863255117,0.371,0.12,1.1653462237108e-58,"3","IRF2BP2"
4.71053667252169e-63,0.329383463481939,0.674,0.272,1.2313813915639e-58,"3","HNRNPK"
5.00713323827897e-63,0.383316040266348,0.339,0.104,1.30891469981851e-58,"3","CCT6A"
5.15844741556211e-63,0.500073445817619,0.279,0.077,1.34846973890209e-58,"3","DENND3"
5.93651796004049e-63,0.379171720133526,0.352,0.111,1.55186515993419e-58,"3","TBC1D1"
1.6134184016135e-62,0.484032436790235,0.283,0.079,4.21763704365784e-58,"3","LIPA"
1.62780425937175e-62,0.470248891226219,0.805,0.362,4.2552431144237e-58,"3","RPS9"
1.66397812705388e-62,0.624502576383236,0.267,0.072,4.34980522193155e-58,"3","CAPN1"
2.49597112918624e-62,0.354286695242519,0.412,0.14,6.52471812880574e-58,"3","ATP5L"
2.59510439862618e-62,0.270506417250298,0.415,0.14,6.7838624084487e-58,"3","CLIP1"
3.08913271249027e-62,0.321990624546146,0.605,0.236,8.07530182372083e-58,"3","ARL6IP5"
3.66931849571827e-62,0.544476740055259,0.289,0.082,9.59196547965712e-58,"3","TXN"
4.46125249613322e-62,0.398725486058139,0.36,0.115,1.16621601501419e-57,"3","EIF3C"
5.45813269136432e-62,0.254835566095399,0.601,0.232,1.42681046684955e-57,"3","CD164"
6.29971650166796e-62,0.340531025090183,0.401,0.135,1.64680889070102e-57,"3","DNM2"
1.27205866597666e-61,0.388514397745829,0.34,0.106,3.32528855872958e-57,"3","CERKL"
1.78638420931327e-61,0.367132970428249,0.345,0.109,4.66978696156581e-57,"3","GTF2F1"
4.27265058182836e-61,0.274271987045662,0.335,0.104,1.11691358859575e-56,"3","PPP2CA"
4.32118839129346e-61,0.280310574667161,0.443,0.155,1.12960185736802e-56,"3","ZCCHC2"
6.23333050678791e-61,0.431846041827981,0.359,0.115,1.62945492777943e-56,"3","NBR1"
7.11714198503274e-61,0.344192567997623,0.347,0.11,1.86049208630741e-56,"3","CALCOCO2"
7.93811617122292e-61,0.275543875074922,0.387,0.128,2.07510294831938e-56,"3","COX6B1"
8.49480472940014e-61,0.282746153608972,0.587,0.228,2.22062690431249e-56,"3","DTX3L"
9.26070539165541e-61,0.364070084520382,0.4,0.135,2.42084099643264e-56,"3","SLA"
1.22415293492902e-60,0.319833648363922,0.322,0.098,3.20005818719796e-56,"3","TRIM14"
1.4232116942006e-60,0.30607191390951,0.345,0.109,3.72041768980978e-56,"3","GTF2I"
1.76756873889379e-60,0.387053647572568,0.35,0.112,4.62060144034226e-56,"3","NDUFB9"
2.6701290075341e-60,0.41934650858703,0.3,0.088,6.9799842385949e-56,"3","ELOVL5"
2.87321284072797e-60,0.432685875529894,0.261,0.071,7.510865686947e-56,"3","NECAP2"
4.00448668208835e-60,0.303224174760836,0.368,0.12,1.04681286356471e-55,"3","TMED9"
4.06905057171696e-60,0.32354026899524,0.643,0.262,1.06369050995253e-55,"3","CCDC69"
4.88449513256672e-60,0.499710312018278,0.916,0.496,1.27685587260427e-55,"3","CD74"
5.87160337058753e-60,0.296756433171172,0.461,0.167,1.53489583710529e-55,"3","ATP1A1"
6.14046532612769e-60,0.366139829561796,0.345,0.111,1.60517904090304e-55,"3","DNAJC3"
8.07749068485877e-60,0.445144614930761,0.252,0.067,2.11153683992893e-55,"3","ERICH1"
8.70475878117821e-60,0.417993998362969,0.31,0.095,2.27551099298779e-55,"3","SEC14L1"
1.04014103829223e-59,0.292575895619479,0.665,0.274,2.71903268819972e-55,"3","IFI44"
1.0482761870146e-59,0.516665998124892,0.258,0.07,2.74029878047485e-55,"3","TXNRD1"
1.19140226290777e-59,0.384027704919483,0.272,0.076,3.11444465546721e-55,"3","VPS26A"
1.32906684478627e-59,0.261311521156351,0.352,0.113,3.47431363895579e-55,"3","ZFAS1"
1.34906501757583e-59,0.332028035306027,0.29,0.084,3.52659086244499e-55,"3","FBXO9"
1.3855908507709e-59,0.38013008915206,0.326,0.102,3.62207304300021e-55,"3","C17orf62"
2.05264707136511e-59,0.377507333286552,0.755,0.329,5.36582470925553e-55,"3","PFDN5"
2.12272104656657e-59,0.467823665149867,0.319,0.099,5.54900508782968e-55,"3","ATP5G3"
2.15043976616956e-59,0.532004064067188,0.251,0.067,5.62146459274385e-55,"3","ATP1B3"
2.44098257845029e-59,0.365888125133228,0.289,0.084,6.38097255832689e-55,"3","RTFDC1"
3.86243430663015e-59,0.272296348765401,0.379,0.127,1.00967895209619e-54,"3","CDC37"
6.84138930816154e-59,0.262030269727919,0.607,0.246,1.78840757904651e-54,"3","GLG1"
8.51354248649437e-59,0.412799916607965,0.259,0.071,2.22552514139449e-54,"3","PTPLAD2"
